,Name,Group,Measured,Modelled,Residual,Weight,Weighted_Residual,Absolute_Residual,Weighted_Absolute_Residual,Weighted_Sq_Residual,Phi_Percent
33,stemp_0.04_33,temp,262.1231,263.714491428,-1.5913914279,0.0006357429,-0.001011715801408287,1.5913914279,0.001011715801408287,1.0235688628192125e-06,0.016333442918932763
34,stemp_0.04_34,temp,263.8223,266.414360077,-2.592060077,0.0006357429,-0.0016478837903262033,2.592060077,0.0016478837903262033,2.7155209864198545e-06,0.0433325090650854
35,stemp_0.04_35,temp,264.9146,267.899070112,-2.9844701117,0.0006357429,-0.0018973556837754819,2.9844701117,0.0018973556837754819,3.5999585907551262e-06,0.0574457862958713
36,stemp_0.04_36,temp,265.2462,266.257764049,-1.0115640491,0.0006357429,-0.0006430946621105764,1.0115640491,0.0006430946621105764,4.1357074443511645e-07,0.00659949163416923
37,stemp_0.04_37,temp,262.0612,258.723675703,3.3375242974,0.0006357429,0.0021218073756495382,3.3375242974,0.0021218073756495382,4.5020665393607805e-06,0.07184103533137118
38,stemp_0.04_38,temp,260.9578,258.803852368,2.1539476319,0.0006357429,0.0013693569139522385,2.1539476319,0.0013693569139522385,1.8751383577887983e-06,0.029922232342714614
39,stemp_0.04_39,temp,260.2153,259.840300662,0.3749993383,0.0006357429,0.00023840316682892306,0.3749993383,0.00023840316682892306,5.683606995405932e-08,0.0009069528568641726
40,stemp_0.04_40,temp,259.5873,258.814392352,0.772907648,0.0006357429,0.0004913705495716992,0.772907648,0.0004913705495716992,2.414450169863937e-07,0.003852821775123258
41,stemp_0.04_41,temp,259.2258,260.680637743,-1.4548377429,0.0006357429,-0.0009249027657007003,1.4548377429,0.0009249027657007003,8.554451260008046e-07,0.013650634210706006
42,stemp_0.04_42,temp,259.4401,262.758013231,-3.3179132307,0.0006357429,-0.002109339779233587,3.3179132307,0.002109339779233587,4.4493143042571974e-06,0.07099924964189903
43,stemp_0.04_43,temp,260.1085,263.320823882,-3.2123238819,0.0006357429,-0.0020422121004183636,3.2123238819,0.0020422121004183636,4.170630263095184e-06,0.06655219185801917
