TIMESTAMP,Soil moisture at - 0.04 m (%),Soil moisture at - 0.1 m (%),Soil moisture at - 0.2 m (%),Soil moisture at - 0.4 m (%),Soil moisture at - 0.8 m (%),Soil moisture at - 1.2 m (%),Soil moisture at - 1.6 m (%),Soil temperature at - 0.04 m (K),Soil temperature at - 0.1 m (K),Soil temperature at - 0.2 m (K),Soil temperature at - 0.4 m (K),Soil temperature at - 0.8 m (K),Soil temperature at - 1.2 m (K),Soil temperature at - 1.6 m (K)
2018-05-23,16.32236111111111,15.325486111111111,13.89847222222222,12.736180555555556,7.768875,4.113201388888889,7.488611111111112,272.2253402777778,272.87625694444444,272.65127777777775,272.18122916666664,271.72180555555553,271.09936805555554,270.9553125
2018-05-24,16.570625,15.497152777777778,14.008194444444444,12.80111111111111,7.778881944444445,4.119458333333333,7.495854166666667,272.52557638888885,272.87725,272.65909027777775,272.20493749999997,271.7554583333333,271.13070138888884,270.9879097222222
2018-05-25,16.99652777777778,15.676319444444443,14.114236111111111,12.855347222222225,7.797125,4.126493055555556,7.497458333333333,272.15071527777775,272.89159027777777,272.67105555555554,272.22585416666664,271.78555555555556,271.1638263888889,271.01962499999996
2018-05-26,17.154652777777777,15.900208333333332,14.21263888888889,12.912569444444443,7.811298611111111,4.134027777777778,7.505354166666667,272.1520069444444,272.8993541666666,272.68547916666665,272.2478333333333,271.81494444444445,271.19534027777775,271.0528194444444
2018-05-27,17.174791666666668,16.108541666666667,14.309861111111111,12.96638888888889,7.821333333333333,4.142361111111111,7.510034722222222,272.1488194444444,272.9011111111111,272.69332638888886,272.266625,271.84120138888886,271.2244861111111,271.0828958333333
2018-05-28,17.234791666666666,16.290208333333332,14.400555555555554,13.023819444444444,7.838916666666667,4.149229166666667,7.515993055555555,272.2663333333333,272.90306944444444,272.6988472222222,272.2849444444444,271.8649375,271.2527569444444,271.1123333333333
2018-05-29,17.59375,16.470833333333335,14.482916666666666,13.075069444444445,7.8510277777777775,4.156833333333333,7.5201111111111105,272.5182083333333,272.90707638888887,272.7046805555555,272.3008194444444,271.8887569444444,271.2798888888889,271.14613888888886
2018-05-30,22.245416666666667,16.742708333333333,14.569791666666667,13.124236111111111,7.860201388888888,4.162381944444444,7.527895833333334,273.5536041666666,272.9256805555555,272.7304722222222,272.3136111111111,271.9115763888889,271.3071875,271.17795138888886
2018-05-31,39.67638888888889,18.011736111111112,14.692291666666668,13.172986111111111,7.876277777777777,4.212270833333333,7.880763888888889,273.87101388888885,273.1355208333333,272.7005,272.34066666666666,271.9668611111111,271.4599861111111,271.4177847222222
2018-06-01,40.58715277777778,24.11125,14.988958333333333,13.227638888888889,7.890215277777778,5.967777777777778,8.814652777777777,275.1420972222222,273.9557986111111,272.6450625,272.4243055555555,272.21824999999995,272.9705138888889,272.0535208333333
2018-06-02,41.13625,38.42048611111111,15.64777777777778,13.297777777777776,7.9453125,18.09315972222222,8.741944444444444,272.71725,273.25811805555554,272.77430555555554,272.46527777777777,272.3048333333333,273.1509444444444,271.9648194444444
