,Name,Group,Measured,Modelled,Residual,Weight,Weighted_Residual,Absolute_Residual,Weighted_Absolute_Residual,Weighted_Sq_Residual,Phi_Percent
5849,stemp_1.2_369,temp,267.1547,267.284418909,-0.1297189092,0.0002333198,-3.0265989950762165e-05,0.1297189092,3.0265989950762165e-05,9.160301476996364e-10,3.986654099151019e-05
5850,stemp_1.2_370,temp,267.0609,267.217059764,-0.1561597642,0.0002333198,-3.643516495119116e-05,0.1561597642,3.643516495119116e-05,1.3275212450205088e-09,5.7775041863648664e-05
5851,stemp_1.2_371,temp,266.9792,267.152946151,-0.1737461512,0.0002333198,-4.053841724875376e-05,0.1737461512,4.053841724875376e-05,1.6433632730340564e-09,7.152080032832807e-05
5852,stemp_1.2_372,temp,266.9047,267.086081291,-0.1813812906,0.0002333198,-4.231984644653388e-05,0.1813812906,4.231984644653388e-05,1.7909694032582064e-09,7.794476558313624e-05
5853,stemp_1.2_373,temp,266.8342,267.010640461,-0.1764404613,0.0002333198,-4.116705314242374e-05,0.1764404613,4.116705314242374e-05,1.69472626443114e-09,7.375616868069134e-05
5854,stemp_1.2_374,temp,266.7585,266.919581732,-0.1610817324,0.0002333198,-3.758355758722152e-05,0.1610817324,3.758355758722152e-05,1.4125238009119964e-09,6.14744374428674e-05
5855,stemp_1.2_375,temp,266.664,266.811718377,-0.1477183773,0.0002333198,-3.4465622247960545e-05,0.1477183773,3.4465622247960545e-05,1.187879116939113e-09,5.169767788465864e-05
5856,stemp_1.2_376,temp,266.5645,266.675565341,-0.1110653409,0.0002333198,-2.591374312571982e-05,0.1110653409,2.591374312571982e-05,6.715220827857913e-10,2.922530738460179e-05
5857,stemp_1.2_377,temp,266.4631,266.506302901,-0.0432029012,0.0002333198,-1.008009226740376e-05,0.0432029012,1.008009226740376e-05,1.0160826011937307e-10,4.422092304819265e-06
5858,stemp_1.2_378,temp,266.313,266.320830704,-0.00783070430003,0.0002333198,-1.8270583611421396e-06,0.00783070430003,1.8270583611421396e-06,3.3381422550194013e-12,1.4527926332928926e-07
5859,stemp_1.2_379,temp,266.1189,266.139852023,-0.0209520235,0.0002333198,-4.8885219326153e-06,0.0209520235,4.8885219326153e-06,2.389764668566083e-11,1.0400492970531774e-06
5860,stemp_1.2_380,temp,265.9296,265.971900591,-0.0423005913,0.0002333198,-9.869565501997741e-06,0.0423005913,9.869565501997741e-06,9.740832319822392e-11,4.23930688247348e-06
5861,stemp_1.2_381,temp,265.7593,265.81529832,-0.0559983204,0.0002333198,-1.3065516916063921e-05,0.0559983204,1.3065516916063921e-05,1.7070773228395247e-10,7.429369899840295e-06
5862,stemp_1.2_382,temp,265.5859,265.664414398,-0.078514398,0.0002333198,-1.83189636384804e-05,0.078514398,1.83189636384804e-05,3.35584428787967e-10,1.4604967336484236e-05
