,Name,Group,Measured,Modelled,Residual,Weight,Weighted_Residual,Absolute_Residual,Weighted_Absolute_Residual,Weighted_Sq_Residual,Phi_Percent
2485,stemp_1.6_289,temp,273.7677,271.884960776,1.8827392244,0.0004430657,0.0008341771723762431,1.8827392244,0.0008341771723762431,6.958515549136245e-07,0.003792881941937599
2486,stemp_1.6_290,temp,273.7192,271.885686499,1.8335135011,0.0004430657,0.0008123669428243223,1.8335135011,0.0008123669428243223,6.599400497937358e-07,0.003597138901176653
2487,stemp_1.6_291,temp,273.6776,271.886367227,1.7912327734,0.0004430657,0.0007936338026094124,1.7912327734,0.0007936338026094124,6.298546126442757e-07,0.0034331520415171236
2488,stemp_1.6_292,temp,273.6377,271.886843737,1.7508562633,0.0004430657,0.0007757443558983988,1.7508562633,0.0007757443558983988,6.017793057082217e-07,0.003280121809795744
2489,stemp_1.6_293,temp,273.6028,271.886935565,1.7158644347,0.0004430657,0.0007602406768654598,1.7158644347,0.0007602406768654598,5.779658867608524e-07,0.0031503218746465242
2490,stemp_1.6_294,temp,273.5706,271.886524085,1.684075915,0.0004430657,0.0007461562741326155,1.684075915,0.0007461562741326155,5.567491854274668e-07,0.003034675882643431
2491,stemp_1.6_295,temp,273.5416,271.885761233,1.6558387666,0.0004430657,0.0007336453622107656,1.6558387666,0.0007336453622107656,5.382355174933654e-07,0.0029337633298289175
2492,stemp_1.6_296,temp,273.5143,271.884916857,1.629383143,0.0004430657,0.0007219237828214951,1.629383143,0.0007219237828214951,5.211739482032973e-07,0.0028407657391726036
2493,stemp_1.6_297,temp,273.4887,271.884156006,1.6045439942,0.0004430657,0.0007109184079710189,1.6045439942,0.0007109184079710189,5.05404982792048e-07,0.002754813751670341
2494,stemp_1.6_298,temp,273.4692,271.883451038,1.585748962,0.0004430657,0.0007025909738728034,1.585748962,0.0007025909738728034,4.936340765675343e-07,0.0026906540076215677
2495,stemp_1.6_299,temp,273.4561,271.882627338,1.5734726619,0.0004430657,0.0006971517663755868,1.5734726619,0.0006971517663755868,4.860205853606008e-07,0.002649155108740091
2496,stemp_1.6_300,temp,273.4436,271.881470927,1.5621290732,0.0004430657,0.0006921258113077092,1.5621290732,0.0006921258113077092,4.790381386783546e-07,0.0026110958477603254
2497,stemp_1.6_301,temp,273.4367,271.879773737,1.556926263,0.0004430657,0.0006898206245644791,1.556926263,0.0006898206245644791,4.75852494074528e-07,0.002593731836993999
2498,stemp_1.6_302,temp,273.4179,271.877350304,1.5405496959,0.0004430657,0.0006825647293987207,1.5405496959,0.0006825647293987207,4.6589460981914877e-07,0.0025394543418796557
2499,stemp_1.6_303,temp,273.3848,271.874065479,1.5107345211,0.0004430657,0.0006693546481053363,1.5107345211,0.0006693546481053363,4.4803564494021854e-07,0.002442110382650592
2500,stemp_1.6_304,temp,273.3725,271.869856137,1.5026438634,0.0004430657,0.0006657699551880253,1.5026438634,0.0006657699551880253,4.4324963323106524e-07,0.00241602324199916
2501,stemp_1.6_305,temp,273.3641,271.864730834,1.4993691659,0.0004430657,0.0006643190490478996,1.4993691659,0.0006643190490478996,4.413197989279056e-07,0.0024055042834257405
2502,stemp_1.6_306,temp,273.356,271.858751037,1.4972489628,0.0004430657,0.000663379659777256,1.4972489628,0.000663379659777256,4.4007257300618796e-07,0.0023987060221549346
2503,stemp_1.6_307,temp,273.3451,271.852009157,1.4930908432,0.0004430657,0.0006615373396059983,1.4930908432,0.0006615373396059983,4.376316516929819e-07,0.0023854012787722758
2504,stemp_1.6_308,temp,273.336,271.844607145,1.4913928555,0.0004430657,0.0006607850194971063,1.4913928555,0.0006607850194971063,4.3663684199179114e-07,0.002379978863999086
2505,stemp_1.6_309,temp,273.3257,271.836644684,1.4890553165,0.0004430657,0.0006597493361437941,1.4890553165,0.0006597493361437941,4.3526918654217697e-07,0.0023725241768305302
2506,stemp_1.6_310,temp,273.3165,271.828191894,1.4883081059,0.0004430657,0.0006594182727562576,1.4883081059,0.0006594182727562576,4.348324584448462e-07,0.002370143700560547
2507,stemp_1.6_311,temp,273.3097,271.819274573,1.4904254266,0.0004430657,0.0006603563849343276,1.4904254266,0.0006603563849343276,4.360705551235339e-07,0.0023768922010155764
