TIMESTAMP,Soil moisture at - 0.04 m (%),Soil moisture at - 0.1 m (%),Soil moisture at - 0.2 m (%),Soil moisture at - 0.4 m (%),Soil moisture at - 0.8 m (%),Soil moisture at - 1.2 m (%),Soil moisture at - 1.6 m (%),Soil temperature at - 0.04 m (K),Soil temperature at - 0.1 m (K),Soil temperature at - 0.2 m (K),Soil temperature at - 0.4 m (K),Soil temperature at - 0.8 m (K),Soil temperature at - 1.2 m (K),Soil temperature at - 1.6 m (K)
2018-08-11,18.0075127767,18.9135915834,20.3918113751,18.1639220888,7.85399577442,7.79947477624,7.7963529119,280.381199603,278.483952112,276.32452794,274.917605772,273.017533594,272.411646604,271.911835389
2018-08-12,18.0093907425,18.9133421626,20.3901462741,18.1552803282,7.85507675709,7.79957967886,7.79640828739,280.953421904,278.588398012,276.310077544,274.897889954,273.019799694,272.421410298,271.926727229
2018-08-13,18.0104407938,18.9130217821,20.3885690976,18.1465565408,7.8560788384,7.79968118205,7.79646234667,280.971321404,278.615787668,276.316477535,274.898576594,273.021874994,272.430608979,271.940915227
2018-08-14,18.01058132,18.9124029661,20.3869991476,18.1377792023,7.857025405,7.79977976203,7.79651522121,280.349742471,278.311940348,276.194180946,274.850330166,273.023803996,272.439317746,271.954469784
2018-08-15,18.011376413,18.9119709484,20.3855080527,18.128952359,7.85793257053,7.79987582129,7.79656702781,280.262740904,278.192631296,276.115581309,274.809034934,273.025618343,272.447598464,271.96745188
2018-08-16,18.0097292989,18.9107738336,20.3839369698,18.1202048081,7.85885502282,7.79996980871,7.79661787968,277.630860489,276.842168611,275.538580672,274.560904179,273.027389308,272.455511401,271.979916784
2018-08-17,18.0131371263,18.9110968072,20.3826185729,18.111378618,7.85976254095,7.80006200886,7.7966678753,280.336105507,277.848608713,275.804007355,274.616579975,273.029091488,272.463098334,271.99191204
2018-08-18,18.0153686333,18.9114673055,20.3814773905,18.1024549353,7.86061443325,7.8001525195,7.79671708779,281.474503412,278.649011786,276.191957275,274.791957932,273.030685071,272.470382811,272.003475781
2018-08-19,18.0158073529,18.9112811684,20.3803586809,18.0934736448,7.86140636074,7.80024139148,7.79676557009,281.359946807,278.805001193,276.360312913,274.904587982,273.032169157,272.477382981,272.014638843
2018-08-20,18.0136937074,18.9100463465,20.3790354742,18.0845096557,7.86219056144,7.80032880802,7.79681337412,279.160805264,277.763591727,275.984419228,274.775984174,273.033602928,272.484125825,272.025429748
